condition,well,field,n,mean,std,cv,iqr,qcd,skew,kurtosis,p90,p99,frac_small,frac_large,frac_xlarge
NTC,R02C03,5,10028.0,59.735843926605504,97.92673379854178,1.63932954423243,38.621232,0.49090909090909096,5.722869847568829,42.10264862023779,113.002864,550.3239476799994,0.23703629836457918,0.1197646589549262,0.04617072197846031
NTC,R02C03,6,10487.0,58.1457897846858,85.17423514078264,1.4648392507210466,38.62123199999999,0.4736842105263157,5.937626794918068,48.5744137940399,107.2812,454.872288,0.1987222275197864,0.11309240011442738,0.03852388671688758
NTC,R02C03,7,9827.0,60.60876521257759,98.33136896444256,1.622395186893475,38.621232,0.49090909090909096,5.422467816286034,37.53860344216923,114.43328,560.723072,0.2302839116719243,0.11946677521115294,0.04823445609036329
NTC,R02C03,8,9718.0,61.128278732249434,101.863022212584,1.6663813266975591,38.621232,0.49090909090909096,5.462662651193002,37.78669137530632,114.43328,585.0401439999999,0.2320436303766207,0.12162996501337724,0.04939287919324964
NTC,R02C03,9,10045.0,57.54003220866103,92.8049261905448,1.6128758123387987,37.190816,0.5,5.47437391320769,38.80399650131627,108.711616,526.3930879999999,0.25186660029865604,0.11189646590343455,0.04519661523145844
NTC,R03C03,1,11137.0,55.65110703564694,91.2836857798906,1.640285173867601,32.899568,0.45098039215686275,5.801705827765392,43.69424255648862,101.559536,497.26981823999915,0.24467989584268654,0.1035287779473826,0.04274041483343809
NTC,R03C03,2,10481.0,57.8759606465032,94.66244760512832,1.635609094824549,35.7604,0.4716981132075471,5.75682670647065,42.96627778855516,107.2812,530.6843359999999,0.23986260852972044,0.11077187291289,0.04532010304360271
NTC,R03C03,3,10508.0,57.29450428930338,93.45163139558122,1.6310749618097002,35.7604,0.4716981132075471,5.829757075003415,43.65814482886459,102.989952,539.0665737600009,0.23001522649409972,0.10553863722877807,0.04225352112676056
NTC,R03C03,4,10443.0,57.01213831580963,81.11370726598611,1.4227445183106393,38.62123199999999,0.4736842105263157,5.688310377919551,45.70790602705485,107.2812,441.39776927999986,0.21478502346069137,0.11395192952216796,0.038015895815378724
NTC,R03C03,5,10678.0,56.821996289941936,89.52623474800163,1.5755559570836246,37.190816,0.48148148148148145,6.0856231744156135,48.5810432918602,104.420368,498.4427593599987,0.22719610413935193,0.10835362427420865,0.03933320846600487
NTC,R03C03,6,10019.0,60.318040016768144,100.06356818413941,1.6589326867438363,37.190816,0.48148148148148145,5.16216278129956,32.772724136336635,111.572448,606.2389091199996,0.2441361413314702,0.11657850084838806,0.049206507635492565
NTC,R03C03,7,10256.0,57.687494564742586,98.47666513059309,1.7070712790286442,35.760400000000004,0.4901960784313726,5.800190775658729,42.25494721335389,104.420368,567.5890688000042,0.2513650546021841,0.10520670826833073,0.042901716068642744
NTC,R03C03,8,10455.0,57.843806613486365,97.54653747752707,1.6863782518556438,34.329984,0.4615384615384616,5.514061810105389,38.06436995860342,104.420368,551.911709439995,0.24772835963653755,0.10616929698708752,0.04820659971305596
NTC,R03C03,9,10373.0,58.168412026607534,87.55961322578557,1.5052776958348775,38.62123199999999,0.4736842105263157,5.737450549254682,43.747626865313435,108.711616,489.6027884800009,0.21777692085221248,0.1165525884507857,0.04000771233008773
NTC,R04C03,1,11015.0,56.42734645047663,94.60849340095092,1.6766426095188425,35.04519200000001,0.48514851485148525,5.768230734923674,42.37912168268735,104.420368,515.7794012800025,0.253744893327281,0.10549251021334544,0.043486155242850655
NTC,R04C03,2,9970.0,60.343182173721154,107.49971290538977,1.7814723889752837,35.760400000000004,0.4901960784313726,5.1424461251855265,32.347142732301215,113.002864,609.700515839997,0.2845536609829488,0.11554663991975928,0.055867602808425273
NTC,R04C03,3,10783.0,52.31252712751553,81.77683606614714,1.5632361989855748,34.329984,0.48,6.289207620998695,52.98412736247457,95.55178880000156,459.42101088000044,0.25141426319206156,0.0930167856811648,0.03320040804970787
NTC,R04C03,4,11055.0,54.405105919131614,79.39520408699472,1.4593336920436968,37.190816,0.48148148148148145,6.002706101007935,49.3328477896113,100.12912,433.416048,0.22315694255992763,0.10140208050655812,0.033016734509271825
NTC,R04C03,5,10802.0,56.697415677096835,82.27032709977566,1.4510419234682879,37.190816,0.46428571428571425,5.9235054343086695,48.95007941096481,105.850784,431.9570236799994,0.21079429735234215,0.11081281244214035,0.03860396222921681
NTC,R04C03,6,10353.0,58.307309748285526,106.12432028139726,1.820086036202652,34.329984,0.48,5.499285095192241,36.89441749680736,107.2812,621.4871436799993,0.2843620206703371,0.1070221191925046,0.04935767410412441
NTC,R04C03,7,9885.0,58.5075596900354,104.18612216915696,1.7807292377450024,34.329984,0.48,5.441309492758176,36.342312914954974,107.2812,602.4340025599997,0.2772888214466363,0.10976226605968639,0.049671219018715226
NTC,R04C03,8,10818.0,55.53459877833241,88.92372290278833,1.6012310318064844,35.7604,0.4716981132075471,6.070977972715466,48.444001444949556,101.559536,489.202272,0.23960066555740434,0.10279164355703457,0.038177112220373455
